date,text,location,month,formatted_text,polarity,Subjectivity,Sentiment,Emotion
28-09-2021,@washingtonpost Good! #healthcareworkers who don’t want to get the #Covid19Vaccine have no business in #healthcare. Simple. Can you imagine STIIL fighting #TB or #Polio in the USA if #healthCareWorkers weren’t #vaccinated against TB or Polio. It’s not political; it’s a WW #HealthcareCrisis!,"Texas, USA",9,good healthcareworkers dont want covid19vaccine business healthcare simple imagine stiil fighting polio healthcareworkers werent vaccinated polio political healthcarecrisis,0.2333333333333333,0.3523809523809524,Positive,anger
24-09-2021,"NO ONE SAID THAT THE #COVID19VACCINE WILL PREVENT EVERYONE FROM GETTING SICK.  IT REDUCES YOUR CHANCE OF SEVERE ILLNESS!!!

#COVIDIOTS #COVID19 #WearAMask #GetVaccinated","Florida, USA",9,said covid19vaccine prevent everyone getting sick reduces chance severe illness covidiots covid19 wearamask getvaccinated,-0.7142857142857143,0.8571428571428571,Negative,No emotion
17-09-2021,"I’m at a loss, so those of us that stepped up and got #Vaxxed during the info war were almost pushed into booster shots by @POTUS without medical basis #Covid_19 #COVID19Vaccine we demand truth not opinions https://t.co/A9ymKlV0Ha","Indiana, USA",9,loss stepped vaxxed info almost pushed booster shots without medical basis covid19 covid19vaccine demand truth opinions,0.0,0.0,Neutral,fear
16-09-2021,Vax facts. The COVID 19 vaccine gives your body instructions for making proteins that will help your immune system protect you from COVID if you’re exposed to it. Tiny shields of life saving armor=yes please! #getvaccinatedtobeprotected #COVID19Vaccine #plaintalk https://t.co/Yl2lszJyNb,"North Carolina, USA",9,facts covid vaccine gives body instructions making proteins help immune system protect covid youre exposed tiny shields life saving armoryes please getvaccinatedtobeprotected covid19vaccine plaintalk,0.0,0.5,Neutral,trust
10-09-2021,A round of applause for Orange County!! 👏🏾 #COVID19Vaccine #GetVaccinated #community https://t.co/bKRL8iwjFI,"Florida, USA",10,round applause orange county covid19vaccine getvaccinated community,-0.2,0.4,Negative,positive
03-09-2021,Video: Governor McMaster’s message to #SouthCarolina regarding fighting rising #COVID19 numbers. https://t.co/8cPQIK2odq @ABCNews4 @AnneTEmerson #chsnews #COVID19Vaccine,"South Carolina, USA",3,video governor mcmasters message southcarolina regarding fighting rising covid19 numbers chsnews covid19vaccine,0.0,0.0,Neutral,positive
01-09-2021,"Great information about the #COVID19Vaccine FDA approval &amp; our current #COVID19 surge.

“Our most effective strategy is…COVID-19 vaccination for all eligible people.”

#VaccinesWork
#VaccinesSaveLives 
#GetVaccinated
#SlowTheSpread

@NEMA_web @ASTHO @HarvardNPLI https://t.co/bAN81CGECc","Alabama, USA",1,great information covid19vaccine approval current covid19 surge effective strategy iscovid19 vaccination eligible people vaccineswork vaccinessavelives getvaccinated slowthespread,0.4666666666666666,0.65,Positive,positive
01-09-2021,"The World is Finally Divided in Two Clear Groups
1. The vaccinated ones waiting for the non-vaccinated to die
2. The Non-vaccinated ones waiting for the vaccinated to die
.
.
.#facts #DeltaVariant #GetVaccinated #COVID19Vaccine #Hilalsofi","New York, USA",1,world finally divided clear groups vaccinated ones waiting nonvaccinated nonvaccinated ones waiting vaccinated facts deltavariant getvaccinated covid19vaccine hilalsofi,0.05,0.6916666666666667,Positive,fear
29-08-2021,"Get vaccinated.  Don’t be an asshole.

#VaccinePassport #antivaxxers #DeltaVariant #COVIDIOTS #Freedumb #CovidIsNotOver #DeSantisVariant #GetVaccinated #covidiot  #COVID19 #NaturalImmunity #COVID #CovidVaccine #COVID19Vaccine  (Hashtags provided at random by @Twitter) https://t.co/jrjHb3uFOA","Kansas, USA",8,vaccinated dont asshole vaccinepassport antivaxxers deltavariant covidiots freedumb covidisnotover desantisvariant getvaccinated covidiot covid19 naturalimmunity covid covidvaccine covid19vaccine hashtags provided random,-0.5,0.5,Negative,anger
26-08-2021,@gabegutierrez If only they’d been #vaccinated and #WearADamnMask #COVID19Vaccine #GetVaccinated,"Colorado, USA",8,theyd vaccinated wearadamnmask covid19vaccine getvaccinated,0.0,0.0,Neutral,No emotion
26-08-2021,@DragonCon #DragonCon2021 #AtlantaGeorgia #COVID19Vaccine https://t.co/tlf2dfqqC3,"Florida, USA",8,dragoncon2021 atlantageorgia covid19vaccine,0.0,0.0,Neutral,No emotion
26-08-2021,GET VACCINATED. #COVID19Vaccine #WakeUp https://t.co/uTzt9VMTCB,"Washington, USA",8,vaccinated covid19vaccine wakeup,0.0,0.0,Neutral,No emotion
25-08-2021,What an awesome morning! ⬇️ #community #COVID19Vaccine #vaccinated https://t.co/vRJUDviy8C,"Florida, USA",8,awesome morning community covid19vaccine vaccinated,1.0,1.0,Positive,positive
25-08-2021,If you’re STILL NOT vaccinated I guess you WANT to die ? 👋 ✌️ #GetVaxxedRightNow #protectyourfamily #COVID19Vaccine #GetVaccinated #SaveAmericaGetVaxxed #SorryNotSorry https://t.co/xGQlqFzQxx,"Virginia, USA",8,youre still vaccinated guess want getvaxxedrightnow protectyourfamily covid19vaccine getvaccinated saveamericagetvaxxed sorrynotsorry,0.0,0.0,Neutral,fear
25-08-2021,Difficult choice for #COVIDIOTS. #COVID19 #COVID19Vaccine #AntiVaxxer https://t.co/6PkB9SE5nH,"Kentucky, USA",8,difficult choice covidiots covid19 covid19vaccine antivaxxer,-0.5,1.0,Negative,positive
24-08-2021,Sun is shining! PFIZER IS FDA APPROVED! Let's end this! #COVID19Vaccine #GetVaxxed #TrustTheFacts #believeinscience #listentoprofessionals https://t.co/kmapRN6pVF,"Maine, USA",8,shining pfizer approved lets covid19vaccine getvaxxed trustthefacts believeinscience listentoprofessionals,0.0,0.0,Neutral,positive
23-08-2021,The first thing I did after landing in the US was walk into a @cvspharmacy and get myself #COVID19Vaccine dose 3! #triplevaxxed https://t.co/EiHN5bPc17,"California, USA",8,first thing landing walk covid19vaccine dose triplevaxxed,0.25,0.3333333333333333,Positive,No emotion
23-08-2021,"😍😍😍 #COVID19 #COVID19Vaccine

https://t.co/rBoXCQrgtC","Indiana, USA",8,covid19 covid19vaccine,0.0,0.0,Neutral,No emotion
23-08-2021,#FDAApproved #COVID19Vaccine #COVID19 https://t.co/aVg45MFnpk,"Minnesota, USA",8,fdaapproved covid19vaccine covid19,0.0,0.0,Neutral,No emotion
23-08-2021,"Some folks have been hesitant about the vaccine that was not “fully approved.” Well, that’s no longer the case! #COVID19Vaccine #FullApproval https://t.co/BT4Y9TctTF","Massachusetts, USA",8,folks hesitant vaccine fully approved well thats longer case covid19vaccine fullapproval,0.0,0.0,Neutral,positive
23-08-2021,#Pfizervaccine receives full FDA approval. #Pfizer #Pfizerteam #COVID19 #COVID19Vaccine #fdaapproval #VaccinesSaveLives https://t.co/4A28ZS5MCI,"Florida, USA",8,pfizervaccine receives full approval pfizer pfizerteam covid19 covid19vaccine fdaapproval vaccinessavelives,0.35,0.55,Positive,positive
20-08-2021,"Hey friends, check out this local #COVID19vaccine event happening next week in Oakland! ⬇️ https://t.co/FD3QeXSUG7","Florida, USA",8,friends check local covid19vaccine event happening next week oakland,0.0,0.0,Neutral,No emotion
20-08-2021,Local #COVID19Vaccine event happening next week in Oakland! ⬇️ https://t.co/tZ9wMeQRTI,"Florida, USA",8,local covid19vaccine event happening next week oakland,0.0,0.0,Neutral,No emotion
20-08-2021,"Check out QueenCityDom's video!
#COVID19
#vaccineSideEffects #COVID19Vaccine
#TikTok https://t.co/fRlbGuQVqB","Georgia, USA",8,check queencitydoms video covid19 vaccinesideeffects covid19vaccine tiktok,0.0,0.0,Neutral,No emotion
19-08-2021,"Instead of worrying about a #COVID19Vaccine, and booster, I’m pretty sure #BidenIsALaughingstock for not caring about the lives in #Afghanistan. He’s worried about some lives, and others he don’t give a damn about. SMH, moron!

#thursdaymorning","Kentucky, USA",8,instead worrying covid19vaccine booster pretty sure bidenisalaughingstock caring lives afghanistan worried lives others dont give damn moron thursdaymorning,-0.0166666666666666,0.9629629629629628,Negative,negative
18-08-2021,@GovLarryHogan how much $$$ are you getting from the federal government for every #COVID19Vaccine administered. #COVID19 #COVID19Vaccine Is a Scam.,"Maryland, USA",8,much getting federal government every covid19vaccine administered covid19 covid19vaccine scam,0.2,0.2,Positive,fear
16-08-2021,"Do not get weary in well doing…let’s get beyond this soon 🤍
#unvaccinated #COVID #COVID19Vaccine #DeltaVariant https://t.co/b5WrG8M7M8","Georgia, USA",8,weary well doinglets beyond soon unvaccinated covid covid19vaccine deltavariant,0.0,0.0,Neutral,negative
13-08-2021,Patients need access to #Vaccines!#VaccinesSaveLives Why is @WalmartInc denying patients access to an @US_FDA approved indication for #covid19vaccine #booster? #patientadvocacy #PatientSafety #COVID19,"Oklahoma, USA",8,patients need access vaccinesvaccinessavelives denying patients access approved indication covid19vaccine booster patientadvocacy patientsafety covid19,0.0,0.0,Neutral,negative
13-08-2021,@AlaskaChevy Sent an #immunocompromised patient to @Walmart with a #perscription to get #COVID19Vaccine booster based on @US_FDA guidelines. Pharmacist refused to administer because #walmart hadn’t approved use. When did Walmart get prescribing rights? #medtwitter,"Oklahoma, USA",8,sent immunocompromised patient perscription covid19vaccine booster based guidelines pharmacist refused administer walmart hadnt approved walmart prescribing rights medtwitter,0.0,0.0,Neutral,positive
13-08-2021,Sent an #immunocompromised patient to @Walmart with a #perscription to get #COVID19Vaccine booster based on @US_FDA guidelines. Pharmacist refused to administer because #walmart hadn’t approved use. @US_FDA @TheFSMB when did Walmart get prescribing rights?,"Oklahoma, USA",8,sent immunocompromised patient perscription covid19vaccine booster based guidelines pharmacist refused administer walmart hadnt approved walmart prescribing rights,0.0,0.0,Neutral,positive
12-08-2021,TN again for the win! #COVID19Vaccine #GetVaccinated #StopTheSpread https://t.co/NGM3fMHxoY,"Wisconsin, USA",12,covid19vaccine getvaccinated stopthespread,0.0,0.0,Neutral,No emotion
10-08-2021,@AsaHutchinson @ADHPIO What you’re saying is too many in the @gop politicized &amp; demonized the #COVID19Vaccine &amp; now people who foolishly listened too all that BS are dying. Listen to &amp; spread nonsense you pay the price. And sometimes that price is your life #GetVaccinated #COVIDIOTS #COVID19 #Arkansas,"Florida, USA",10,youre saying many politicized demonized covid19vaccine people foolishly listened dying listen spread nonsense price sometimes price life getvaccinated covidiots covid19 arkansas,0.5,0.5,Positive,negative
10-08-2021,The only lives that really matter to conservatives are their own. #BelAirViv #COVID #covid19 #CovidVaccine #COVIDIOTS #COVID19Vaccine #CovidIsNotOver https://t.co/HT7igDeqIF,"Maryland, USA",10,lives really matter conservatives belairviv covid covid19 covidvaccine covidiots covid19vaccine covidisnotover,0.2,0.2,Positive,No emotion
04-08-2021,"When asked what prompted his family to get the #COVID19Vaccine, @CityofJax Mayor @lennycurry said it was made after consulting with doctors and having a family discussion. @FCN2go","Florida, USA",4,asked prompted family covid19vaccine mayor said made consulting doctors family discussion,0.0,0.0,Neutral,positive
04-08-2021,. @CityofJax Mayor @lennycurry says he plans no mask mandate but encourages people to abide by rules if businesses require them. Also says will not mandate #COVID19Vaccine for COJ employees but encouraging it. @FCN2go,"Florida, USA",4,mayor says plans mask mandate encourages people abide rules businesses require also says mandate covid19vaccine employees encouraging,0.0,0.0,Neutral,No emotion
04-08-2021,. @CityofJax Mayor @lennycurry said this morning his family has received the #COVID19Vaccine. A virtual roundtable discussion with Mayor Curry and the three Beaches mayors is scheduled to begin at 12:05 p.m. @FCN2go https://t.co/93epUO3IQ0,"Florida, USA",4,mayor said morning family received covid19vaccine virtual roundtable discussion mayor curry three beaches mayors scheduled begin 1205,0.0,0.0,Neutral,positive
03-08-2021,"Come on!  I believe!!! We can do!
#COVID19Vaccine #unvaccinated #CovidVaccine #DeltaVariant 
GA DPH Single Dose and Two Dose Guide (0:52) https://t.co/wHv8nOHeAj via @YouTube","Georgia, USA",3,come believe covid19vaccine unvaccinated covidvaccine deltavariant single dose dose guide,-0.0714285714285714,0.2142857142857142,Negative,No emotion
03-08-2021,"Are #COVID19Vaccine working? #COVID19
https://t.co/Anb7dsEyd7","Indiana, USA",3,covid19vaccine working covid19,0.0,0.0,Neutral,positive
02-08-2021,#COVID19Vaccine #GetVaccinated #Aurora #GetVaccinatedNow https://t.co/7jrk318zCz,"Illinois, USA",2,covid19vaccine getvaccinated aurora getvaccinatednow,0.0,0.0,Neutral,No emotion
31-07-2021,This is until 5 p.m. today. One of many opportunities to get vaccinated in #FayettevilleNC and Cumberland County. #Covid19Vaccine https://t.co/X0pXtkvwEw,"North Carolina, USA",7,today many opportunities vaccinated fayettevillenc cumberland county covid19vaccine,0.5,0.5,Positive,No emotion
27-07-2021,"This will help you find locations of all 3 available vaccines, including the Pfizer vaccine for kids 12 and up. #FYI #COVID19Vaccine https://t.co/x4D9cHs2Ou","Alabama, USA",7,help find locations available vaccines including pfizer vaccine kids covid19vaccine,0.4,0.4,Positive,positive
26-07-2021,"As we hear more and more about individuals who have received the #COVID19Vaccine being “infected”, it’s uber important that we use (and teach) the right terms. 

🧵","Minnesota, USA",7,hear individuals received covid19vaccine infected uber important teach right terms,0.3428571428571428,0.7678571428571428,Positive,positive
23-07-2021,#InFauciITrust #GetVaccinatedNow #DontBeDeadLikeHim #DrFauci #COVID19Vaccine https://t.co/TYfuym8rgq,"Minnesota, USA",7,infauciitrust getvaccinatednow dontbedeadlikehim drfauci covid19vaccine,0.0,0.0,Neutral,No emotion
23-07-2021,"#GetVaccinatedNow #GetVaccinated #COVID19Vaccine 
Don't be a fool. Get your freaking vaccinations. Go back in History prior to a polio vaccine. Look at these photos. https://t.co/E89GvLP8WK","Pennsylvania, USA",7,getvaccinatednow getvaccinated covid19vaccine dont fool freaking vaccinations back history prior polio vaccine look photos,0.0,0.0,Neutral,negative
22-07-2021,Know what’s worse than missing someone’s birthday?   Missing your own.   Get your #vaccine you filthy animals. #GetVaccinatedNow #COVID19Vaccine #VaccinesWork #,"Missouri, USA",7,know whats worse missing someones birthday missing vaccine filthy animals getvaccinatednow covid19vaccine vaccineswork,-0.4,0.425,Negative,negative
21-07-2021,"Translation: “Six months ago when you were crying about a stolen election, you should’ve been taking your monkey ass to the Walgreens and getting the #COVID19Vaccine! Now… open wide and count down from one hundred!” https://t.co/7BGaMdm7T0","Georgia, USA",7,translation months crying stolen election shouldve taking monkey walgreens getting covid19vaccine open wide count hundred,-0.0875,0.375,Negative,negative
15-07-2021,Match play @RiverOaksMN and waiting for Big Knocker's @moricemdphd appearance with @DanBarreiroKFAN to discuss #COVID19 and #COVID19Vaccine. https://t.co/d6zXAqcryc,"Minnesota, USA",7,match play waiting knockers appearance discuss covid19 covid19vaccine,0.0,0.0,Neutral,No emotion
11-07-2021,https://t.co/L3q13HNoVn #DeltaVariante #CovidIsNotOver #COVID19Vaccine,"Pennsylvania, USA",11,deltavariante covidisnotover covid19vaccine,0.0,0.0,Neutral,No emotion
07-07-2021,@SDECoxHealth Thanks for being brave whist surrounded by Covidiots Spreadnecks &amp; Maskholes.  #VaccinesWork #PreventWhatCanBePrevented #COVID19Vaccine #vaccinated,"Missouri, USA",7,thanks brave whist surrounded covidiots spreadnecks maskholes vaccineswork preventwhatcanbeprevented covid19vaccine vaccinated,0.5,0.6,Positive,No emotion
02-07-2021,"ไปฉีด Pfizer “เรียน &amp; เที่ยวที่อเมริกา”  ทำไมถึงควรมาฉีดที่อเมริกา! 🇺🇸 ง่าย &amp; เลือกเองได้. เตรียมตัวสัมภาษณ์ F1 เเละท่องเที่ยวยังไง เเละเป็นอย่างไง? 
 มีความคิดเห็นอย่างไรคอมเม้นในคลิปYTได้ครับ https://t.co/pMnzonjjmG 

#vaccine #covid19 #covid19vaccine #อาการ #sinovac #โควิด19 https://t.co/S30j8vksAR","Illinois, USA",2,pfizer vaccine covid19 covid19vaccine sinovac,0.0,0.0,Neutral,positive
02-07-2021,It’s not over. PLEASE get your #COVID19Vaccine! ✝️🙏🏻 https://t.co/akqOir0TRM,"Texas, USA",2,please covid19vaccine,0.0,0.0,Neutral,No emotion
23-06-2021,Laughing hyena @VP wants your neighbors to harass you to get the #COVID19Vaccine #experiment https://t.co/bZb3jOnoFQ,"Florida, USA",6,laughing hyena wants neighbors harass covid19vaccine experiment,0.2,0.1,Positive,anger
22-06-2021,Covid-19 Vaccine Pop-up Clinics #COVID19Vaccine #GISDALWAYSCONNECTED #GISDCARES https://t.co/UGgmoSGEAN,"Colorado, USA",6,covid19 vaccine popup clinics covid19vaccine gisdalwaysconnected gisdcares,0.0,0.0,Neutral,No emotion
22-06-2021,Our team had so much fun with the Phillies Phanatic &amp; Victor Vaccine at the @ElmwoodParkZoo yesterday vaccinating community members! Thanks to @mcicpa &amp; @GiantFoodStores pharmacy for their hard work! #GetVaccinated #ACLAMOHealth #COVID19Vaccine https://t.co/7Q4Vf1FlJB,"Pennsylvania, USA",6,team much phillies phanatic victor vaccine yesterday vaccinating community members thanks pharmacy hard work getvaccinated aclamohealth covid19vaccine,0.0361111111111111,0.3138888888888889,Positive,positive
21-06-2021,I will continue to wear a #mask in public until the #vaccination rate exceeds the graduation rate #COVID19Vaccine,"Missouri, USA",6,continue wear mask public vaccination rate exceeds graduation rate covid19vaccine,0.0,0.0666666666666666,Neutral,trust
14-06-2021,The American Medical Association says 96% of ‘practicing physicians’ have been fully vaccinated for COVID-19! @AmerMedicalAssn #COVID19Vaccine,"Florida, USA",6,american medical association says practicing physicians fully vaccinated covid19 covid19vaccine,0.0,0.0,Neutral,trust
12-06-2021,This is the equivalent of eating nature’s ass #COVID19Vaccine https://t.co/hdx1qeHMsS,"Mississippi, USA",12,equivalent eating natures covid19vaccine,0.0,0.0,Neutral,negative
06-06-2021,@AmyAThatcher Why not have vaccinated/not vaccinated ships...#carnivalcruiseline #COVID19Vaccine,"Indiana, USA",6,vaccinatednot vaccinated shipscarnivalcruiseline covid19vaccine,0.0,0.0,Neutral,No emotion
05-06-2021,"Welp got sent home from work, I feel like shit. #COVID19 #COVID19Vaccine","Oregon, USA",5,welp sent home work feel like shit covid19 covid19vaccine,-0.2,0.8,Negative,anger
05-06-2021,"Getting vaccinated with @BernieSanders  🤣🤣
#VaxUpIl #COVID19Vaccine https://t.co/OdfzndKcf9","Illinois, USA",5,getting vaccinated vaxupil covid19vaccine,0.0,0.0,Neutral,No emotion
03-06-2021,#COVID19Vaccine https://t.co/pr3tErAeSo,"Maine, USA",3,covid19vaccine,0.0,0.0,Neutral,No emotion
30-05-2021,"Can people agree that vaccines AND immunity built up from prior #COVID19 infection has helped crash the case count in the United States or would that go against the narrative of the pro-vaccine and anti-vaccine crowd? Believe it or not, both can be correct. #COVID19Vaccine","Minnesota, USA",5,people agree vaccines immunity built prior covid19 infection helped crash case count united states would narrative provaccine antivaccine crowd believe correct covid19vaccine,0.0,0.0,Neutral,fear
29-05-2021,Why would u find it necessary to pay people to take a vaccine that would save their lives? Make it make sense. 3:10AM 5/29/21 @CDCgov @JoeBiden Put POTUS Back Up. @Pontifex @WHO @NIAIDBioIT @JNJNews @pfizer @moderna_tx @AstraZeneca U No Y. @BillGates @CivilRights #COVID19Vaccine,"Wisconsin, USA",5,would find necessary people take vaccine would save lives make make sense 310am 52921 potus back covid19vaccine,0.0,0.5,Neutral,positive
28-05-2021,"Dont be alarmed if young, healthy, beautiful citizens begin to suddenly die. 
That shows the vaccine is working.

 It works how it works...

#GetVaccinated ? Nah, 

#CovidVaccine #COVID19Vaccine #vaccineSideEffects #vaccinedeaths #learntherisk #wedid 

#vaccinated to death. Sad. https://t.co/TPIGTSpPOL","New York, USA",5,dont alarmed young healthy beautiful citizens begin suddenly shows vaccine working works works getvaccinated covidvaccine covid19vaccine vaccinesideeffects vaccinedeaths learntherisk wedid vaccinated death,0.3625,0.6,Positive,positive
28-05-2021,@gradydoctor I am speechless. Your speech (poem) at #CUAnschutzGrad21 was incredible. So thankful for my #COVID19Vaccine that allowed me to hear you send #CUSOM21 off in person. All I have to ask is #SameTimeNextYear? Thank you 🙏🏼. @CUMedicalSchool @CUAnschutz https://t.co/JGUodrvdh1,"Colorado, USA",5,speechless speech poem cuanschutzgrad21 incredible thankful covid19vaccine allowed hear send cusom21 person sametimenextyear thank,0.9,0.9,Positive,positive
28-05-2021,#COVID19Vaccine #BackToNormal https://t.co/tLk9KS49CS,"Virginia, USA",5,covid19vaccine backtonormal,0.0,0.0,Neutral,No emotion
27-05-2021,#COVID19Vaccine #HealthEquity https://t.co/NgurRZm9gH,"California, USA",5,covid19vaccine healthequity,0.0,0.0,Neutral,No emotion
26-05-2021,@BishopJEA and I are delighted to partner with DeKalb County District 1 Commissioner Robert Patrick in support of the Covid-19 Vaccination. #billboards #fullyvaccinated #covid19vaccine #communityhealth #communityleaders #communityservice #TeamAlvarado https://t.co/X0Vz1ldpLh,"Georgia, USA",5,delighted partner dekalb county district commissioner robert patrick support covid19 vaccination billboards fullyvaccinated covid19vaccine communityhealth communityleaders communityservice teamalvarado,0.7,0.7,Positive,positive
25-05-2021,#Covid19Vaccine #COVID19 #why C.D.C. Will Not Investigate Mild Infections in Vaccinated Americans https://t.co/qCkHqDNSE7,"Pennsylvania, USA",5,covid19vaccine covid19 investigate mild infections vaccinated americans,0.3333333333333333,0.5,Positive,No emotion
25-05-2021,"Well, it's official I'm fully vaccinated for COVID19.

#FullyVaccinated
#COVID19Vaccine 
#Moderna2","Arkansas, USA",5,well official fully vaccinated covid19 fullyvaccinated covid19vaccine moderna2,0.0,0.0,Neutral,trust
23-05-2021,It’s sad but also really #American that people have to be enticed to get the #COVID19Vaccine. Not gonna lie it didn’t hurt that my job paid me to do it but you would think that you and your families health would be a priority.,"Ohio, USA",5,also really american people enticed covid19vaccine gonna didnt hurt paid would think families health would priority,0.0,0.0,Neutral,anger
21-05-2021,Covid vaccine clinic @griffinhealth #PfizerVaccine #COVID19Vaccine @CDCgov #stopthespread 😷 https://t.co/gH2wm4nVER,"Connecticut, USA",5,covid vaccine clinic pfizervaccine covid19vaccine stopthespread,0.0,0.0,Neutral,positive
20-05-2021,"I'm a guy who, for the most part, supported Trump. I also just got my 2nd dose of the vaccine. I'm like a goddamned unicorn. #COVIDVaccination #CovidVaccine #COVID19Vaccine","Georgia, USA",5,part supported trump also dose vaccine like goddamned unicorn covidvaccination covidvaccine covid19vaccine,0.0,0.0,Neutral,positive
19-05-2021,Heading out to get my 2nd #COVID19Vaccine 💉 here’s to hoping the 3 days of flu-like symptoms resulting from the first shot won’t happen this time. https://t.co/tXsmWCBXUX,"North Carolina, USA",5,heading covid19vaccine heres hoping days flulike symptoms resulting first shot wont happen time,0.25,0.3333333333333333,Positive,anticipation
18-05-2021,1st dose #COVID19Vaccine ✔🩹done ! Had been 😳🥺😬! So far: sore arm &amp; tiredness 😌! 2nd dose in 3 wks #PfizerVaccine ! @MargHelgen @Kellie_Martin @Emily_Beecham @thekjohnston @LeaKThompson @Iam_BrookeSmith @EllenBarkin @KimCattrall @Heyjude629 @MaryMcDonnell10 @Mariska https://t.co/CfhWOSPHfp,"Ohio, USA",5,dose covid19vaccine done sore tiredness dose pfizervaccine,0.0,0.0,Neutral,negative
18-05-2021,@GKamalakarTRS after watching #pressmeet about @Eatala_Rajender I would like to dedicate this Vedio clip to @GKamalakarTRS arey falthu ga first #COVID19Vaccine ramp up chei and visit #gov #Hospital take care of poor people. @SonuSood he doing great job🙌🏻.  Let learn for him GKTRS https://t.co/6iqEYuT6Et,"Virginia, USA",5,watching pressmeet would like dedicate vedio clip arey falthu first covid19vaccine ramp chei visit hospital take care poor people great learn gktrs,0.2166666666666666,0.5611111111111111,Positive,positive
18-05-2021,"En mi trabajo vacunaron hace 8 días. 

Yo ya estaba vacunado de otro lado hace más de mes y pico. 

Hoy, en una reunión de trabajo dijeron que los que habían tomado la #COVID19Vaccine en la misma empresa les darían un bono de 100 lechugas. 

#Yo https://t.co/kCiin0uXkL","Indiana, USA",5,trabajo vacunaron hace estaba vacunado otro lado hace pico reunin trabajo dijeron haban tomado covid19vaccine misma empresa daran bono lechugas,0.0,0.0,Neutral,No emotion
18-05-2021,"https://t.co/9Fzatq6G7u
60-90% vaccination compliance is needed for herd immunity. We are currently at 35%. So for those with no plan to get vaccinated &amp; counting on ""herd immunity"" to keep them safe from COVID-19, good luck with that. #COVID19Vaccine #COVID19 #CDC #HerdImmunity","Virginia, USA",5,6090 vaccination compliance needed herd immunity currently plan vaccinated counting herd immunity keep safe covid19 good luck covid19vaccine covid19 herdimmunity,0.3999999999999999,0.5,Positive,positive
18-05-2021,My arm is so fucking sore #COVID19Vaccine,"Ohio, USA",5,fucking sore covid19vaccine,-0.6,0.8,Negative,anger
18-05-2021,"With what seems like the end of the pandemic on the horizon.. do you think sales for party size chips will improve?
@LAYS @Doritos @olddutch 
#partysize #potatochips #COVID19Vaccine #COVID19Pandemic","Wisconsin, USA",5,seems like pandemic horizon think sales party size chips improve partysize potatochips covid19vaccine covid19pandemic,0.0,0.0,Neutral,positive
17-05-2021,"Good morning everyone, getting my 2nd shot of the #COVID19Vaccine today. The little one is staying home today","Ohio, USA",5,good morning everyone getting shot covid19vaccine today little staying home today,0.25625,0.55,Positive,fear
16-05-2021,Trump got vaccinated in secret &amp; continued to spread misinformation about the vaccine. When will his “followers” wake up? #COVID19Vaccine #BABEVAXX https://t.co/EJpLGkzhLL,"Idaho, USA",5,trump vaccinated secret continued spread misinformation vaccine followers wake covid19vaccine babevaxx,-0.4,0.7,Negative,trust
16-05-2021,2nd Injection💉 Fully COVID-19🦠😷 Vaccinated; Pfizer Vaccine!! #COVID19Vaccine https://t.co/YYBOlpKIBN,"Georgia, USA",5,injection fully covid19 vaccinated pfizer vaccine covid19vaccine,0.0,0.0,Neutral,No emotion
16-05-2021,"Here is a drone video I created while helping out at the Jones County COVID-19 Vaccination Drive Through Clinic over the last few months.
https://t.co/Do9JpTs90f

#PublicHealth #COVID19Vaccine #JonesCounty #Trenton #NC #Drone #DJI #DroneShots #DroneVideo #DroneOfTheDay #DroneLife","North Carolina, USA",5,drone video created helping jones county covid19 vaccination drive clinic last months publichealth covid19vaccine jonescounty trenton drone droneshots dronevideo droneoftheday dronelife,0.0,0.0666666666666666,Neutral,negative
15-05-2021,@nytimes How do they know people are fully vaccinated? #Covid19Vaccine,"Florida, USA",5,know people fully vaccinated covid19vaccine,0.0,0.0,Neutral,trust
13-05-2021,"Hmmm! 🤔 I have full #COVID19Vaccine.

After over a year wearing a mask with no colds, I think my New Normal will be to wear a mask indoors in confined spaces (like the grocery store, restaurants, classrooms, etc)... and snatch it off as soon as I’m outside! 
#CoronaVirusUpdate","Georgia, USA",5,hmmm full covid19vaccine year wearing mask colds think normal wear mask indoors confined spaces like grocery store restaurants classrooms snatch soon outside coronavirusupdate,0.1666666666666666,0.4166666666666667,Positive,positive
13-05-2021,Let this be retweeted. Amen. #RETWEEET #COVID19Vaccine https://t.co/JlGPk8WNbb,"New Hampshire, USA",5,retweeted amen retweeet covid19vaccine,0.0,0.0,Neutral,No emotion
12-05-2021,"And as a public service announcement: guys please get the #covid19vaccine as soon as you can! It’s the best way we can beat this pandemic, i’m saying this not just from a Republican viewpoint, but from a health viewpoint too!","Florida, USA",12,public service announcement guys please covid19vaccine soon best beat pandemic saying republican viewpoint health viewpoint,0.5,0.1833333333333333,Positive,anticipation
10-05-2021,Car lighting during the day is good. What's better than that? Being fully vaccinated! Let's keep rolling along Rochester! #COVID19Vaccine https://t.co/ggYMOLevy5,"New York, USA",10,lighting good whats better fully vaccinated lets keep rolling along rochester covid19vaccine,0.6,0.55,Positive,trust
09-05-2021,This is a scary #virus… #GetVaccinated #GetVaccinatedASAP #COVID19Vaccine #COVID19 https://t.co/06q5KC4inI,"Pennsylvania, USA",9,scary virus getvaccinated getvaccinatedasap covid19vaccine covid19,-0.5,1.0,Negative,No emotion
09-05-2021,Good night 😴 in pain weak. This #COVID19Vaccine,"Virginia, USA",9,good night pain weak covid19vaccine,0.1624999999999999,0.6125,Positive,fear
